query_id,phylum,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil9.scaffold_209032411_c1_3,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4105.0,1598,679,42.490613266583225
Soil9.scaffold_209032411_c1_3,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4048.0,1596,668,41.854636591478695
Soil9.scaffold_209032411_c1_3,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3699.0,1566,605,38.63346104725415
Soil9.scaffold_209032411_c1_3,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4052.0,1596,671,42.042606516290725
Soil9.scaffold_209032411_c1_3,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4063.0,1596,668,41.854636591478695
Soil9.scaffold_209032411_c1_3,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4116.0,1562,681,43.59795134443022
Soil9.scaffold_209032411_c1_3,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,4001.0,1639,657,40.085417937766934
Soil9.scaffold_209032411_c1_3,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4132.0,1588,675,42.50629722921914
Soil9.scaffold_209032411_c1_3,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4000.0,1600,652,40.75
Soil9.scaffold_209032411_c1_3,myxococcota,Q2IJW3|unreviewed|nitrate,1,4081.0,1579,683,43.255224825839136
Soil9.scaffold_209032411_c1_3,myxococcota,B4ULS9|unreviewed|nitrate,2,4075.0,1581,681,43.07400379506641
Soil9.scaffold_209032411_c1_3,myxococcota,A0A928XR34|unreviewed|nitrate,3,4030.0,1595,658,41.2539184952978
Soil9.scaffold_209032411_c1_3,myxococcota,A7HGD0|unreviewed|nitrate,4,3963.0,1588,662,41.68765743073048
Soil9.scaffold_209032411_c1_3,myxococcota,A0A947HI39|unreviewed|nitrate,5,4054.0,1603,664,41.42233312538989
Soil9.scaffold_711597457_c1_4,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4238.0,1519,695,45.753785385121795
Soil9.scaffold_711597457_c1_4,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,4099.0,1553,670,43.142305215711524
Soil9.scaffold_711597457_c1_4,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4027.0,1590,659,41.44654088050315
Soil9.scaffold_711597457_c1_4,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4322.0,1503,707,47.03925482368596
Soil9.scaffold_711597457_c1_4,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,3966.0,1599,647,40.46278924327705
Soil9.scaffold_711597457_c1_4,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4027.0,1604,663,41.33416458852868
Soil9.scaffold_711597457_c1_4,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4032.0,1618,657,40.60568603213844
Soil9.scaffold_711597457_c1_4,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4016.0,1589,651,40.969162995594715
Soil9.scaffold_711597457_c1_4,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4050.0,1625,666,40.98461538461539
Soil9.scaffold_711597457_c1_4,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4098.0,1608,675,41.97761194029851
Soil9.scaffold_711597457_c1_4,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4016.0,1604,662,41.271820448877804
Soil9.scaffold_711597457_c1_4,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4036.0,1582,666,42.09860935524652
Soil9.scaffold_711597457_c1_4,Bacillota,A0A941E077|unreviewed|nitrate,3,3977.0,1594,655,41.09159347553325
Soil9.scaffold_711597457_c1_4,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4093.0,1585,683,43.09148264984227
Soil9.scaffold_711597457_c1_4,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,3970.0,1594,644,40.40150564617315
Soil9.scaffold_711597457_c1_4,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4034.0,1571,657,41.8204964990452
Soil9.scaffold_711597457_c1_4,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,3965.0,1602,646,40.324594257178525
Soil9.scaffold_711597457_c1_4,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,3966.0,1591,661,41.54619736015085
Soil9.scaffold_711597457_c1_4,Actinomycetota,U1QE67|unreviewed|nitrate,4,3854.0,1651,632,38.27983040581466
Soil9.scaffold_711597457_c1_4,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,3968.0,1598,649,40.613266583229034
Soil9.scaffold_711597457_c1_4,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4360.0,1512,719,47.55291005291005
Soil9.scaffold_711597457_c1_4,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4371.0,1518,725,47.76021080368906
Soil9.scaffold_711597457_c1_4,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4318.0,1513,705,46.59616655651024
Soil9.scaffold_711597457_c1_4,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4375.0,1513,723,47.785855915399864
Soil9.scaffold_711597457_c1_4,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3493.0,1418,578,40.761636107193226
Soil9.scaffold_711597457_c1_4,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4403.0,1508,732,48.54111405835544
Soil9.scaffold_711597457_c1_4,chloroflexota,A0A949W021|unreviewed|nitrate,2,4268.0,1535,703,45.79804560260586
Soil9.scaffold_711597457_c1_4,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4320.0,1501,720,47.96802131912059
Soil9.scaffold_711597457_c1_4,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4332.0,1504,719,47.805851063829785
Soil9.scaffold_711597457_c1_4,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4376.0,1492,732,49.06166219839142
Soil9.scaffold_711597457_c1_4,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4346.0,1524,724,47.506561679790025
Soil9.scaffold_711597457_c1_4,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4217.0,1538,691,44.92847854356307
Soil9.scaffold_711597457_c1_4,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4192.0,1543,691,44.782890473104345
Soil9.scaffold_711597457_c1_4,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3909.0,1517,652,42.97956493078444
Soil9.scaffold_711597457_c1_4,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4199.0,1542,693,44.94163424124514
Soil9.scaffold_711597457_c1_4,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4286.0,1527,701,45.90700720366732
Soil9.scaffold_711597457_c1_4,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4326.0,1506,717,47.60956175298805
Soil9.scaffold_711597457_c1_4,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3933.0,1625,637,39.2
Soil9.scaffold_711597457_c1_4,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4347.0,1512,710,46.95767195767196
Soil9.scaffold_711597457_c1_4,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4187.0,1533,685,44.6836268754077
Soil9.scaffold_711597457_c1_4,myxococcota,Q2IJW3|unreviewed|nitrate,1,4306.0,1520,720,47.368421052631575
Soil9.scaffold_711597457_c1_4,myxococcota,B4ULS9|unreviewed|nitrate,2,4302.0,1524,719,47.17847769028871
Soil9.scaffold_711597457_c1_4,myxococcota,A0A928XR34|unreviewed|nitrate,3,4169.0,1527,674,44.13883431565161
Soil9.scaffold_711597457_c1_4,myxococcota,A7HGD0|unreviewed|nitrate,4,4067.0,1556,684,43.958868894601544
Soil9.scaffold_711597457_c1_4,myxococcota,A0A947HI39|unreviewed|nitrate,5,4223.0,1545,693,44.85436893203884
T0.scaffold_786865677_c1_2,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3967.0,1631,647,39.66891477621091
T0.scaffold_786865677_c1_2,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3986.0,1622,650,40.07398273736128
T0.scaffold_786865677_c1_2,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4891.0,1496,821,54.87967914438503
T0.scaffold_786865677_c1_2,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4059.0,1618,663,40.97651421508034
T0.scaffold_786865677_c1_2,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4892.0,1498,825,55.07343124165555
T0.scaffold_786865677_c1_2,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4761.0,1522,800,52.56241787122208
T0.scaffold_786865677_c1_2,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,5365.0,1433,920,64.20097697138868
T0.scaffold_786865677_c1_2,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,5019.0,1463,856,58.50991114149009
T0.scaffold_786865677_c1_2,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,5105.0,1487,874,58.77605917955615
T0.scaffold_786865677_c1_2,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,5328.0,1451,919,63.33563059958649
T0.scaffold_786865677_c1_2,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4283.0,1596,707,44.29824561403509
T0.scaffold_786865677_c1_2,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4267.0,1591,702,44.123192960402264
T0.scaffold_786865677_c1_2,Bacillota,A0A941E077|unreviewed|nitrate,3,4267.0,1580,698,44.17721518987342
T0.scaffold_786865677_c1_2,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4431.0,1572,746,47.45547073791349
T0.scaffold_786865677_c1_2,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4261.0,1587,695,43.79332073093888
T0.scaffold_786865677_c1_2,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4398.0,1561,727,46.57270980140935
T0.scaffold_786865677_c1_2,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4245.0,1622,706,43.526510480887794
T0.scaffold_786865677_c1_2,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4146.0,1601,686,42.848219862585886
T0.scaffold_786865677_c1_2,Actinomycetota,U1QE67|unreviewed|nitrate,4,4064.0,1657,669,40.3741701870851
T0.scaffold_786865677_c1_2,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4171.0,1627,690,42.40934234787953
T0.scaffold_786865677_c1_2,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4075.0,1610,666,41.36645962732919
T0.scaffold_786865677_c1_2,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4085.0,1627,675,41.48740012292563
T0.scaffold_786865677_c1_2,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4086.0,1628,666,40.909090909090914
T0.scaffold_786865677_c1_2,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4087.0,1611,669,41.527001862197395
T0.scaffold_786865677_c1_2,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3351.0,1498,559,37.31642189586115
T0.scaffold_786865677_c1_2,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4143.0,1603,679,42.35807860262008
T0.scaffold_786865677_c1_2,chloroflexota,A0A949W021|unreviewed|nitrate,2,4081.0,1631,668,40.956468424279585
T0.scaffold_786865677_c1_2,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4032.0,1611,667,41.40285536933582
T0.scaffold_786865677_c1_2,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4044.0,1601,661,41.28669581511556
T0.scaffold_786865677_c1_2,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4055.0,1600,668,41.75
T0.scaffold_786865677_c1_2,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4172.0,1592,680,42.71356783919598
T0.scaffold_786865677_c1_2,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4139.0,1601,687,42.9106808244847
T0.scaffold_786865677_c1_2,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4140.0,1602,683,42.63420724094881
T0.scaffold_786865677_c1_2,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3767.0,1589,624,39.269981120201386
T0.scaffold_786865677_c1_2,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4135.0,1607,687,42.75046670815183
T0.scaffold_786865677_c1_2,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4083.0,1621,676,41.70265268352868
T0.scaffold_786865677_c1_2,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4113.0,1603,686,42.79475982532751
T0.scaffold_786865677_c1_2,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3959.0,1667,649,38.93221355728854
T0.scaffold_786865677_c1_2,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4119.0,1616,678,41.95544554455445
T0.scaffold_786865677_c1_2,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4020.0,1631,663,40.64990803188228
T0.scaffold_786865677_c1_2,myxococcota,Q2IJW3|unreviewed|nitrate,1,4077.0,1611,680,42.209807572936064
T0.scaffold_786865677_c1_2,myxococcota,B4ULS9|unreviewed|nitrate,2,4086.0,1612,683,42.3697270471464
T0.scaffold_786865677_c1_2,myxococcota,A0A928XR34|unreviewed|nitrate,3,4003.0,1628,656,40.2948402948403
T0.scaffold_786865677_c1_2,myxococcota,A7HGD0|unreviewed|nitrate,4,3927.0,1626,653,40.15990159901599
T0.scaffold_786865677_c1_2,myxococcota,A0A947HI39|unreviewed|nitrate,5,4099.0,1615,671,41.54798761609907
T0.scaffold_172278247_c1_4,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4027.0,1622,662,40.81381011097411
T0.scaffold_172278247_c1_4,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3980.0,1631,647,39.66891477621091
T0.scaffold_172278247_c1_4,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4896.0,1507,827,54.877239548772394
T0.scaffold_172278247_c1_4,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4031.0,1626,656,40.34440344403444
T0.scaffold_172278247_c1_4,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4880.0,1501,822,54.763491005996
T0.scaffold_172278247_c1_4,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4743.0,1537,790,51.398828887443074
T0.scaffold_172278247_c1_4,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,5315.0,1453,917,63.11080523055747
T0.scaffold_172278247_c1_4,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4998.0,1477,844,57.14285714285714
T0.scaffold_172278247_c1_4,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,5166.0,1486,889,59.825033647375506
T0.scaffold_172278247_c1_4,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,5355.0,1440,919,63.81944444444444
T0.scaffold_172278247_c1_4,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4289.0,1594,703,44.10288582183187
T0.scaffold_172278247_c1_4,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4228.0,1605,687,42.80373831775701
T0.scaffold_172278247_c1_4,Bacillota,A0A941E077|unreviewed|nitrate,3,4347.0,1589,717,45.12271869100063
T0.scaffold_172278247_c1_4,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4490.0,1567,753,48.05360561582642
T0.scaffold_172278247_c1_4,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4285.0,1601,709,44.284821986258585
T0.scaffold_172278247_c1_4,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4388.0,1570,733,46.68789808917197
T0.scaffold_172278247_c1_4,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4225.0,1634,707,43.26805385556916
T0.scaffold_172278247_c1_4,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4150.0,1609,692,43.008079552517096
T0.scaffold_172278247_c1_4,Actinomycetota,U1QE67|unreviewed|nitrate,4,4057.0,1667,668,40.07198560287942
T0.scaffold_172278247_c1_4,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4147.0,1629,690,42.35727440147329
T0.scaffold_172278247_c1_4,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4061.0,1612,655,40.63275434243176
T0.scaffold_172278247_c1_4,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4086.0,1625,676,41.6
T0.scaffold_172278247_c1_4,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4060.0,1626,662,40.71340713407134
T0.scaffold_172278247_c1_4,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4061.0,1613,655,40.60756354618723
T0.scaffold_172278247_c1_4,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3281.0,1517,540,35.596572181938036
T0.scaffold_172278247_c1_4,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4122.0,1607,671,41.7548226509023
T0.scaffold_172278247_c1_4,chloroflexota,A0A949W021|unreviewed|nitrate,2,4139.0,1620,676,41.7283950617284
T0.scaffold_172278247_c1_4,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4000.0,1607,646,40.19912881144991
T0.scaffold_172278247_c1_4,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4038.0,1619,655,40.45707226683138
T0.scaffold_172278247_c1_4,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4040.0,1609,662,41.143567433188316
T0.scaffold_172278247_c1_4,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4207.0,1606,687,42.777085927770855
T0.scaffold_172278247_c1_4,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4139.0,1616,681,42.14108910891089
T0.scaffold_172278247_c1_4,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4167.0,1607,689,42.874922215308025
T0.scaffold_172278247_c1_4,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3790.0,1585,620,39.11671924290221
T0.scaffold_172278247_c1_4,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4133.0,1616,684,42.32673267326732
T0.scaffold_172278247_c1_4,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4033.0,1626,655,40.28290282902829
T0.scaffold_172278247_c1_4,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4086.0,1619,677,41.81593576281655
T0.scaffold_172278247_c1_4,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3991.0,1670,653,39.10179640718563
T0.scaffold_172278247_c1_4,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4040.0,1628,655,40.23341523341523
T0.scaffold_172278247_c1_4,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4035.0,1619,661,40.827671402100066
T0.scaffold_172278247_c1_4,myxococcota,Q2IJW3|unreviewed|nitrate,1,4052.0,1619,664,41.012970969734404
T0.scaffold_172278247_c1_4,myxococcota,B4ULS9|unreviewed|nitrate,2,4056.0,1618,664,41.03831891223733
T0.scaffold_172278247_c1_4,myxococcota,A0A928XR34|unreviewed|nitrate,3,4007.0,1626,656,40.34440344403444
T0.scaffold_172278247_c1_4,myxococcota,A7HGD0|unreviewed|nitrate,4,3917.0,1628,648,39.80343980343981
T0.scaffold_172278247_c1_4,myxococcota,A0A947HI39|unreviewed|nitrate,5,4186.0,1611,689,42.76846679081316
T0.scaffold_961428012_c1_71,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4272.0,1527,702,45.97249508840864
T0.scaffold_961428012_c1_71,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,4117.0,1546,672,43.46701164294955
T0.scaffold_961428012_c1_71,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4104.0,1581,671,42.44149272612271
T0.scaffold_961428012_c1_71,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4323.0,1504,704,46.808510638297875
T0.scaffold_961428012_c1_71,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4034.0,1580,657,41.58227848101266
T0.scaffold_961428012_c1_71,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4058.0,1589,666,41.91315292636879
T0.scaffold_961428012_c1_71,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4052.0,1617,658,40.692640692640694
T0.scaffold_961428012_c1_71,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4022.0,1589,653,41.095028319697924
T0.scaffold_961428012_c1_71,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4089.0,1616,669,41.398514851485146
T0.scaffold_961428012_c1_71,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4048.0,1609,660,41.019266625233065
T0.scaffold_961428012_c1_71,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4061.0,1593,662,41.55681104833647
T0.scaffold_961428012_c1_71,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4087.0,1578,674,42.71229404309253
T0.scaffold_961428012_c1_71,Bacillota,A0A941E077|unreviewed|nitrate,3,3946.0,1594,641,40.21329987452948
T0.scaffold_961428012_c1_71,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4135.0,1573,685,43.54736172917991
T0.scaffold_961428012_c1_71,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,3962.0,1599,642,40.150093808630395
T0.scaffold_961428012_c1_71,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4078.0,1565,670,42.81150159744409
T0.scaffold_961428012_c1_71,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4040.0,1603,667,41.60948222083593
T0.scaffold_961428012_c1_71,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,3908.0,1596,639,40.037593984962406
T0.scaffold_961428012_c1_71,Actinomycetota,U1QE67|unreviewed|nitrate,4,3850.0,1648,636,38.592233009708735
T0.scaffold_961428012_c1_71,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,3953.0,1604,651,40.586034912718205
T0.scaffold_961428012_c1_71,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4412.0,1499,726,48.432288192128084
T0.scaffold_961428012_c1_71,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4400.0,1510,727,48.145695364238414
T0.scaffold_961428012_c1_71,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4341.0,1509,706,46.78595096090126
T0.scaffold_961428012_c1_71,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4420.0,1499,728,48.5657104736491
T0.scaffold_961428012_c1_71,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3514.0,1420,580,40.845070422535215
T0.scaffold_961428012_c1_71,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4386.0,1520,732,48.1578947368421
T0.scaffold_961428012_c1_71,chloroflexota,A0A949W021|unreviewed|nitrate,2,4326.0,1536,716,46.61458333333333
T0.scaffold_961428012_c1_71,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4337.0,1511,730,48.312375909993385
T0.scaffold_961428012_c1_71,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4374.0,1519,733,48.25543120473996
T0.scaffold_961428012_c1_71,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4415.0,1489,738,49.56346541302888
T0.scaffold_961428012_c1_71,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4372.0,1525,734,48.131147540983605
T0.scaffold_961428012_c1_71,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4274.0,1542,705,45.719844357976655
T0.scaffold_961428012_c1_71,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4253.0,1535,701,45.66775244299674
T0.scaffold_961428012_c1_71,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3927.0,1517,659,43.44100197758735
T0.scaffold_961428012_c1_71,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4261.0,1534,702,45.76271186440678
T0.scaffold_961428012_c1_71,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4314.0,1534,713,46.47979139504563
T0.scaffold_961428012_c1_71,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4412.0,1510,737,48.80794701986755
T0.scaffold_961428012_c1_71,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3989.0,1616,644,39.851485148514854
T0.scaffold_961428012_c1_71,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4357.0,1519,712,46.87294272547729
T0.scaffold_961428012_c1_71,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4251.0,1527,697,45.64505566470203
T0.scaffold_961428012_c1_71,myxococcota,Q2IJW3|unreviewed|nitrate,1,4362.0,1521,731,48.06048652202498
T0.scaffold_961428012_c1_71,myxococcota,B4ULS9|unreviewed|nitrate,2,4351.0,1525,730,47.868852459016395
T0.scaffold_961428012_c1_71,myxococcota,A0A928XR34|unreviewed|nitrate,3,4233.0,1527,696,45.579567779960705
T0.scaffold_961428012_c1_71,myxococcota,A7HGD0|unreviewed|nitrate,4,4108.0,1554,695,44.72329472329472
T0.scaffold_961428012_c1_71,myxococcota,A0A947HI39|unreviewed|nitrate,5,4271.0,1540,698,45.324675324675326
T0.scaffold_273218771_c1_2,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3969.0,1600,644,40.25
T0.scaffold_273218771_c1_2,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3878.0,1612,623,38.64764267990075
T0.scaffold_273218771_c1_2,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4130.0,1611,676,41.96151458721291
T0.scaffold_273218771_c1_2,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4020.0,1585,645,40.694006309148264
T0.scaffold_273218771_c1_2,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4112.0,1610,663,41.18012422360248
T0.scaffold_273218771_c1_2,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4245.0,1617,714,44.15584415584416
T0.scaffold_273218771_c1_2,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4270.0,1606,714,44.458281444582816
T0.scaffold_273218771_c1_2,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4191.0,1591,682,42.86612193588938
T0.scaffold_273218771_c1_2,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4188.0,1620,684,42.22222222222222
T0.scaffold_273218771_c1_2,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4243.0,1606,700,43.586550435865504
T0.scaffold_273218771_c1_2,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4421.0,1568,747,47.640306122448976
T0.scaffold_273218771_c1_2,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4330.0,1566,718,45.84929757343551
T0.scaffold_273218771_c1_2,Bacillota,A0A941E077|unreviewed|nitrate,3,4317.0,1554,711,45.75289575289575
T0.scaffold_273218771_c1_2,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4659.0,1528,798,52.22513089005235
